Predictor,b,Seed,Dataset,Result
HLL,13,6382731,dracula,9338.746884293809
REC,13,6382731,dracula,9439.369435913612
HLL,14,6382731,dracula,9458.79744084976
REC,14,6382731,dracula,10713.903163643017
HLL,15,6382731,dracula,9428.09951056076
REC,15,6382731,dracula,16071.696938099067
HLL,16,6382731,dracula,9431.20134607483
REC,16,6382731,dracula,27837.932418028387
HLL,2,2932005,dracula,4079.855374399556
REC,2,2932005,dracula,3230.1742677852644
HLL,3,2932005,dracula,6377.515545786032
REC,3,2932005,dracula,5855.406905390622
HLL,4,2932005,dracula,7497.388026560426
REC,4,2932005,dracula,9884.246131430422
HLL,5,2932005,dracula,9019.45202622445
REC,5,2932005,dracula,7421.858368266347
HLL,6,2932005,dracula,8305.871445579121
REC,6,2932005,dracula,11529.8989097449
HLL,7,2932005,dracula,9223.642832494279
REC,7,2932005,dracula,13125.70294117461
HLL,8,2932005,dracula,8885.194490872489
REC,8,2932005,dracula,10473.333553464001
HLL,9,2932005,dracula,9260.245332516257
REC,9,2932005,dracula,9317.798287210147
HLL,10,2932005,dracula,9161.440180606596
REC,10,2932005,dracula,9516.163845947029
HLL,11,2932005,dracula,9017.075035802267
REC,11,2932005,dracula,9469.939881399105
HLL,12,2932005,dracula,9309.228452590927
REC,12,2932005,dracula,9586.814898451365
HLL,13,2932005,dracula,9338.746884293809
REC,13,2932005,dracula,9419.800331769888
HLL,14,2932005,dracula,9458.79744084976
REC,14,2932005,dracula,10713.903163643017
HLL,15,2932005,dracula,9428.09951056076
REC,15,2932005,dracula,16071.696938099067
HLL,16,2932005,dracula,9431.20134607483
REC,16,2932005,dracula,27837.932418028387
HLL,2,4118409,dracula,10269.980770040262
REC,2,4118409,dracula,5047.709793414476
HLL,3,4118409,dracula,8945.642611203226
REC,3,4118409,dracula,7411.014989635007
HLL,4,4118409,dracula,11935.588126849894
REC,4,4118409,dracula,16054.321148001176
HLL,5,4118409,dracula,8671.649649239896
REC,5,4118409,dracula,12914.83481753832
HLL,6,4118409,dracula,9343.187938340696
REC,6,4118409,dracula,10343.97596835117
HLL,7,4118409,dracula,9491.754753076953
REC,7,4118409,dracula,10889.351103681029
HLL,8,4118409,dracula,9905.399071480115
REC,8,4118409,dracula,11500.704148065977
HLL,9,4118409,dracula,9531.95004364423
REC,9,4118409,dracula,9764.57029328941
HLL,10,4118409,dracula,9273.475370432216
REC,10,4118409,dracula,9779.858841755524
HLL,11,4118409,dracula,9148.26403672894
REC,11,4118409,dracula,9474.56436376307
HLL,12,4118409,dracula,9309.228452590927
REC,12,4118409,dracula,9316.851198572682
HLL,13,4118409,dracula,9338.746884293809
REC,13,4118409,dracula,9425.551735952402
HLL,14,4118409,dracula,9458.79744084976
REC,14,4118409,dracula,10713.903163643017
HLL,15,4118409,dracula,9428.09951056076
REC,15,4118409,dracula,16071.696938099067
HLL,16,4118409,dracula,9431.20134607483
REC,16,4118409,dracula,27837.932418028387
HLL,2,8814776,dracula,17519.378960656915
REC,2,8814776,dracula,9859.761315262647
HLL,3,8814776,dracula,28359.590405729377
REC,3,8814776,dracula,9379.831471256804
HLL,4,8814776,dracula,10513.097176908754
REC,4,8814776,dracula,11158.516140560125
HLL,5,8814776,dracula,9457.112456126162
REC,5,8814776,dracula,7653.82269227467
HLL,6,8814776,dracula,10315.487170948509
REC,6,8814776,dracula,7469.134997372657
HLL,7,8814776,dracula,9977.082336387912
REC,7,8814776,dracula,8101.363753712365
HLL,8,8814776,dracula,9311.279624826931
REC,8,8814776,dracula,8584.692714295867
HLL,9,8814776,dracula,8625.767639834356
REC,9,8814776,dracula,9632.093630320845
HLL,10,8814776,dracula,8652.359041922124
REC,10,8814776,dracula,9789.410461718177
HLL,11,8814776,dracula,9115.3802289847
REC,11,8814776,dracula,9647.266960083094
HLL,12,8814776,dracula,9309.228452590927
REC,12,8814776,dracula,9482.069242294914
HLL,13,8814776,dracula,9338.746884293809
REC,13,8814776,dracula,9416.351173762245
HLL,14,8814776,dracula,9458.79744084976
REC,14,8814776,dracula,10713.903163643017
HLL,15,8814776,dracula,9428.09951056076
REC,15,8814776,dracula,16071.696938099067
HLL,16,8814776,dracula,9431.20134607483
REC,16,8814776,dracula,27837.932418028387
HLL,2,9085805,dracula,7837.616903451778
REC,2,9085805,dracula,846.0329472543003
HLL,3,9085805,dracula,9658.701080212179
REC,3,9085805,dracula,3655.1259997683264
HLL,4,9085805,dracula,11336.412016064258
REC,4,9085805,dracula,21739.20778583289
HLL,5,9085805,dracula,11920.203416921508
REC,5,9085805,dracula,18117.659324598637
HLL,6,9085805,dracula,10870.50138816541
REC,6,9085805,dracula,12654.038207332578
HLL,7,9085805,dracula,10295.67060017251
REC,7,9085805,dracula,9033.998940170577
HLL,8,9085805,dracula,9310.773778626604
REC,8,9085805,dracula,9426.816767719665
HLL,9,9085805,dracula,8835.097903516364
REC,9,9085805,dracula,10312.947733323088
HLL,10,9085805,dracula,9027.387418122335
REC,10,9085805,dracula,9656.532479323403
HLL,11,9085805,dracula,9146.4728701049
REC,11,9085805,dracula,9567.529670764094
HLL,12,9085805,dracula,9309.228452590927
REC,12,9085805,dracula,9523.829480085617
HLL,13,9085805,dracula,9338.746884293809
REC,13,9085805,dracula,9432.458055991103
HLL,14,9085805,dracula,9458.79744084976
REC,14,9085805,dracula,10713.903163643017
HLL,15,9085805,dracula,9428.09951056076
REC,15,9085805,dracula,16071.696938099067
HLL,16,9085805,dracula,9431.20134607483
REC,16,9085805,dracula,27837.932418028387
HLL,2,4308943,dracula,7220.10769287679
REC,2,4308943,dracula,37614.8192263132
HLL,3,4308943,dracula,8697.557905835436
REC,3,4308943,dracula,30461.571272987974
HLL,4,4308943,dracula,8915.172813264904
REC,4,4308943,dracula,24541.65644572541
HLL,5,4308943,dracula,8670.845900083417
REC,5,4308943,dracula,16019.284082961969
HLL,6,4308943,dracula,9677.407688404139
REC,6,4308943,dracula,20783.123090784746
HLL,7,4308943,dracula,9754.006541786657
REC,7,4308943,dracula,14188.041656915519
HLL,8,4308943,dracula,9488.132896042485
REC,8,4308943,dracula,11818.913502864038
HLL,9,4308943,dracula,9321.334127627946
REC,9,4308943,dracula,10393.761825048654
HLL,10,4308943,dracula,9139.550698818422
REC,10,4308943,dracula,9732.240340052202
HLL,11,4308943,dracula,9111.36994328705
REC,11,4308943,dracula,9465.317655981145
HLL,12,4308943,dracula,9309.228452590927
REC,12,4308943,dracula,9479.754604940192
HLL,13,4308943,dracula,9338.746884293809
REC,13,4308943,dracula,9423.250753051116
HLL,14,4308943,dracula,9458.79744084976
REC,14,4308943,dracula,10713.903163643017
HLL,15,4308943,dracula,9428.09951056076
REC,15,4308943,dracula,16071.696938099067
HLL,16,4308943,dracula,9431.20134607483
REC,16,4308943,dracula,27837.932418028387
HLL,2,1522524,dracula,7837.616903451778
REC,2,1522524,dracula,2583.9394142282113
HLL,3,1522524,dracula,12117.279536993461
REC,3,1522524,dracula,7411.014989635007
HLL,4,1522524,dracula,9194.67945276873
REC,4,1522524,dracula,11855.985899345133
HLL,5,1522524,dracula,11847.74017426545
REC,5,1522524,dracula,8139.7245233272615
HLL,6,1522524,dracula,8952.057304985889
REC,6,1522524,dracula,10028.11753050092
HLL,7,1522524,dracula,9173.186232029868
REC,7,1522524,dracula,8757.084748021258
HLL,8,1522524,dracula,9337.603055935317
REC,8,1522524,dracula,9390.132655783013
HLL,9,1522524,dracula,10181.987727809832
REC,9,1522524,dracula,9013.757340713031
HLL,10,1522524,dracula,9305.665182761972
REC,10,1522524,dracula,8904.980727514356
HLL,11,1522524,dracula,9393.625482821972
REC,11,1522524,dracula,9120.549312834566
HLL,12,1522524,dracula,9309.228452590927
REC,12,1522524,dracula,9287.328418975841
HLL,13,1522524,dracula,9338.746884293809
REC,13,1522524,dracula,9411.754260711581
HLL,14,1522524,dracula,9458.79744084976
REC,14,1522524,dracula,10713.903163643017
HLL,15,1522524,dracula,9428.09951056076
REC,15,1522524,dracula,16071.696938099067
HLL,16,1522524,dracula,9431.20134607483
REC,16,1522524,dracula,27837.932418028387
HLL,2,4062031,dracula,9307.170072848987
REC,2,4062031,dracula,2583.9394142282113
HLL,3,4062031,dracula,8769.083875455794
REC,3,4062031,dracula,6587.45776856445
HLL,4,4062031,dracula,10081.309257142857
REC,4,4062031,dracula,6085.336746439085
HLL,5,4062031,dracula,11158.12934351145
REC,5,4062031,dracula,10737.378626768948
HLL,6,4062031,dracula,11285.622527514231
REC,6,4062031,dracula,9425.03808542281
HLL,7,4062031,dracula,11116.486858650831
REC,7,4062031,dracula,11060.177533957276
HLL,8,4062031,dracula,9693.807496291824
REC,8,4062031,dracula,10596.559751051376
HLL,9,4062031,dracula,10226.008004743091
REC,9,4062031,dracula,9245.34927565705
HLL,10,4062031,dracula,9485.202235072635
REC,10,4062031,dracula,9694.31251240077
HLL,11,4062031,dracula,9382.515383457667
REC,11,4062031,dracula,9483.820103737648
HLL,12,4062031,dracula,9309.228452590927
REC,12,4062031,dracula,9389.923056849306
HLL,13,4062031,dracula,9338.746884293809
REC,13,4062031,dracula,9416.351173762245
HLL,14,4062031,dracula,9458.79744084976
REC,14,4062031,dracula,10713.903163643017
HLL,15,4062031,dracula,9428.09951056076
REC,15,4062031,dracula,16071.696938099067
HLL,16,4062031,dracula,9431.20134607483
REC,16,4062031,dracula,27837.932418028387
HLL,2,744616,dracula,17519.378960656915
REC,2,744616,dracula,12324.95164407831
HLL,3,744616,dracula,10332.563946273494
REC,3,744616,dracula,30461.571272987974
HLL,4,744616,dracula,11004.937980506824
REC,4,744616,dracula,10502.074014644822
HLL,5,744616,dracula,12703.660567083107
REC,5,744616,dracula,5130.019148271579
HLL,6,744616,dracula,8606.346129329835
REC,6,744616,dracula,8587.728892137065
HLL,7,744616,dracula,9046.336122057864
REC,7,744616,dracula,9175.722251182775
HLL,8,744616,dracula,9732.893209974412
REC,8,744616,dracula,8753.6972253373
HLL,9,744616,dracula,8664.934299007624
REC,9,744616,dracula,9335.999065114855
HLL,10,744616,dracula,9310.32999583915
REC,10,744616,dracula,9250.54343883407
HLL,11,744616,dracula,9446.058680050894
REC,11,744616,dracula,9410.02659235048
HLL,12,744616,dracula,9309.228452590927
REC,12,744616,dracula,9403.687690668976
HLL,13,744616,dracula,9338.746884293809
REC,13,744616,dracula,9437.065080168019
HLL,14,744616,dracula,9458.79744084976
REC,14,744616,dracula,10713.903163643017
HLL,15,744616,dracula,9428.09951056076
REC,15,744616,dracula,16071.696938099067
HLL,16,744616,dracula,9431.20134607483
REC,16,744616,dracula,27837.932418028387
HLL,2,6722546,dracula,26473.728207214896
REC,2,6722546,dracula,4037.9678347315803
HLL,3,6722546,dracula,13429.730469211896
REC,3,6722546,dracula,7411.014989635007
HLL,4,6722546,dracula,9746.280852826932
REC,4,6722546,dracula,3318.453507165715
HLL,5,6722546,dracula,9796.811856320033
REC,5,6722546,dracula,4535.780725206839
HLL,6,6722546,dracula,9189.577185678761
REC,6,6722546,dracula,6105.52972848257
HLL,7,6722546,dracula,9093.841584408985
REC,7,6722546,dracula,9392.486362776423
HLL,8,6722546,dracula,9216.352149052764
REC,8,6722546,dracula,9612.398015038667
HLL,9,6722546,dracula,9671.354790201594
REC,9,6722546,dracula,9137.730491582246
HLL,10,6722546,dracula,9195.514573875667
REC,10,6722546,dracula,9751.259857432693
HLL,11,6722546,dracula,9193.4537992987
REC,11,6722546,dracula,9400.842863604974
HLL,12,6722546,dracula,9309.228452590927
REC,12,6722546,dracula,9415.173629322044
HLL,13,6722546,dracula,9338.746884293809
REC,13,6722546,dracula,9443.979835405731
HLL,14,6722546,dracula,9458.79744084976
REC,14,6722546,dracula,10713.903163643017
HLL,15,6722546,dracula,9428.09951056076
REC,15,6722546,dracula,16071.696938099067
HLL,16,6722546,dracula,9431.20134607483
REC,16,6722546,dracula,27837.932418028387
HLL,2,5447482,dracula,11454.978551198754
REC,2,5447482,dracula,2066.951531382569
HLL,3,5447482,dracula,12117.279536993461
REC,3,5447482,dracula,1602.0737294484127
HLL,4,5447482,dracula,13129.146939534885
REC,4,5447482,dracula,2939.4155634409103
HLL,5,5447482,dracula,10159.617334491746
REC,5,5447482,dracula,4823.759970459226
HLL,6,5447482,dracula,7745.431316294969
REC,6,5447482,dracula,7947.075445739943
HLL,7,5447482,dracula,8587.323271283025
REC,7,5447482,dracula,9614.37067729099
HLL,8,5447482,dracula,8664.150136549766
REC,8,5447482,dracula,9101.752007767298
HLL,9,5447482,dracula,8994.105452215017
REC,9,5447482,dracula,8822.331480410261
HLL,10,5447482,dracula,8822.794938240011
REC,10,5447482,dracula,9009.910082671084
HLL,11,5447482,dracula,9115.469959592463
REC,11,5447482,dracula,9133.917482638157
HLL,12,5447482,dracula,9309.228452590927
REC,12,5447482,dracula,9461.257833050326
HLL,13,5447482,dracula,9338.746884293809
REC,13,5447482,dracula,9419.800331769888
HLL,14,5447482,dracula,9458.79744084976
REC,14,5447482,dracula,10713.903163643017
HLL,15,5447482,dracula,9428.09951056076
REC,15,5447482,dracula,16071.696938099067
HLL,16,5447482,dracula,9431.20134607483
REC,16,5447482,dracula,27837.932418028387
HLL,2,219765,dracula,7399.489250463791
REC,2,219765,dracula,846.0329472543003
HLL,3,219765,dracula,7738.175611432689
REC,3,219765,dracula,3655.1259997683264
HLL,4,219765,dracula,8250.687883083669
REC,4,219765,dracula,6869.903592659749
HLL,5,219765,dracula,10097.113482568806
REC,5,219765,dracula,5983.438981358216
HLL,6,219765,dracula,9753.785435182575
REC,6,219765,dracula,9425.03808542281
HLL,7,219765,dracula,8758.455716433382
REC,7,219765,dracula,9319.66863903397
HLL,8,219765,dracula,9271.249555198989
REC,8,219765,dracula,10311.257946600874
HLL,9,219765,dracula,8698.246657801023
REC,9,219765,dracula,10232.761930877386
HLL,10,219765,dracula,9006.572122812215
REC,10,219765,dracula,9684.853670925255
HLL,11,219765,dracula,9183.85453678307
REC,11,219765,dracula,9479.191104175063
HLL,12,219765,dracula,9309.228452590927
REC,12,219765,dracula,9442.797148010568
HLL,13,219765,dracula,9338.746884293809
REC,13,219765,dracula,9423.250753051116
HLL,14,219765,dracula,9458.79744084976
REC,14,219765,dracula,10713.903163643017
HLL,15,219765,dracula,9428.09951056076
REC,15,219765,dracula,16071.696938099067
HLL,16,219765,dracula,9431.20134607483
REC,16,219765,dracula,27837.932418028387
HLL,2,1249326,dracula,5134.990385020131
REC,2,1249326,dracula,846.0329472543003
HLL,3,1249326,dracula,6870.62241788289
REC,3,1249326,dracula,6587.45776856445
HLL,4,1249326,dracula,9135.166964401295
REC,4,1249326,dracula,4493.809435199538
HLL,5,1249326,dracula,8229.218544686839
REC,5,1249326,dracula,5626.241062360709
HLL,6,1249326,dracula,7886.654164760484
REC,6,1249326,dracula,7947.075445739943
HLL,7,1249326,dracula,9410.574965574531
REC,7,1249326,dracula,9392.486362776423
HLL,8,1249326,dracula,10043.878838930776
REC,8,1249326,dracula,9173.006154800754
HLL,9,1249326,dracula,9552.257734577204
REC,9,1249326,dracula,9669.759649650217
HLL,10,1249326,dracula,9609.41159507127
REC,10,1249326,dracula,9098.294966525991
HLL,11,1249326,dracula,9384.059794158447
REC,11,1249326,dracula,8944.165218454662
HLL,12,1249326,dracula,9309.228452590927
REC,12,1249326,dracula,9344.18627615867
HLL,13,1249326,dracula,9338.746884293809
REC,13,1249326,dracula,9422.10047223175
HLL,14,1249326,dracula,9458.79744084976
REC,14,1249326,dracula,10713.903163643017
HLL,15,1249326,dracula,9428.09951056076
REC,15,1249326,dracula,16071.696938099067
HLL,16,1249326,dracula,9431.20134607483
REC,16,1249326,dracula,27837.932418028387
HLL,2,636270,dracula,11913.177693246704
REC,2,636270,dracula,3230.1742677852644
HLL,3,636270,dracula,9192.418959098488
REC,3,636270,dracula,7411.014989635007
HLL,4,636270,dracula,8698.81846533128
REC,4,636270,dracula,5727.316937825021
HLL,5,636270,dracula,9396.319447167536
REC,5,636270,dracula,7893.035901408253
HLL,6,636270,dracula,9255.944864507343
REC,6,636270,dracula,14325.183907439827
HLL,7,636270,dracula,9137.60671136786
REC,7,636270,dracula,13540.744636376376
HLL,8,636270,dracula,8850.526728730929
REC,8,636270,dracula,10072.834684227606
HLL,9,636270,dracula,8916.142158774166
REC,9,636270,dracula,9841.087618550286
HLL,10,636270,dracula,8996.188580569928
REC,10,636270,dracula,8957.291775424233
HLL,11,636270,dracula,9287.231943150404
REC,11,636270,dracula,9300.411414382637
HLL,12,636270,dracula,9309.228452590927
REC,12,636270,dracula,9378.467919086046
HLL,13,636270,dracula,9338.746884293809
REC,13,636270,dracula,9449.746001189535
HLL,14,636270,dracula,9458.79744084976
REC,14,636270,dracula,10713.903163643017
HLL,15,636270,dracula,9428.09951056076
REC,15,636270,dracula,16071.696938099067
HLL,16,636270,dracula,9431.20134607483
REC,16,636270,dracula,27837.932418028387
