Predictor,b,Seed,Dataset,Result
KMV,9,60340,iliad,8668.400204250423
MinCount,9,60340,iliad,8744.299438309812
REC,9,60340,iliad,8159.869439984603
AdaptiveSampling,2,60340,mare-balena,6144.0
PCSA,2,60340,mare-balena,10590.0
LogLog,2,60340,mare-balena,5112.069874594363
HLL,2,60340,mare-balena,7754.315686048747
KMV,2,60340,mare-balena,5344.893166863982
MinCount,2,60340,mare-balena,3175.278399736217
REC,2,60340,mare-balena,1322.4889800848443
AdaptiveSampling,3,60340,mare-balena,8192.0
PCSA,3,60340,mare-balena,8166.0
LogLog,3,60340,mare-balena,5331.946669426336
HLL,3,60340,mare-balena,6188.6630159331025
KMV,3,60340,mare-balena,8958.654910819509
MinCount,3,60340,mare-balena,5115.251165083249
REC,3,60340,mare-balena,2281.5014624372907
AdaptiveSampling,4,60340,mare-balena,5632.0
PCSA,4,60340,mare-balena,5774.0
LogLog,4,60340,mare-balena,6160.919714284576
HLL,4,60340,mare-balena,6885.840271015232
KMV,4,60340,mare-balena,6504.867752027808
MinCount,4,60340,mare-balena,4183.90796929972
REC,4,60340,mare-balena,3318.453507165715
AdaptiveSampling,5,60340,mare-balena,5120.0
PCSA,5,60340,mare-balena,7017.0
LogLog,5,60340,mare-balena,5683.028683210484
HLL,5,60340,mare-balena,5818.794530233182
KMV,5,60340,mare-balena,5387.754615316975
MinCount,5,60340,mare-balena,4188.289403202672
REC,5,60340,mare-balena,3656.632420668625
AdaptiveSampling,6,60340,mare-balena,5504.0
PCSA,6,60340,mare-balena,5295.0
LogLog,6,60340,mare-balena,6015.086530623822
HLL,6,60340,mare-balena,6361.156590658185
KMV,6,60340,mare-balena,5814.7726768996645
MinCount,6,60340,mare-balena,4770.920118106937
REC,6,60340,mare-balena,4618.485283106159
AdaptiveSampling,7,60340,mare-balena,6080.0
PCSA,7,60340,mare-balena,5470.0
LogLog,7,60340,mare-balena,6088.137166925249
HLL,7,60340,mare-balena,6236.735790324754
KMV,7,60340,mare-balena,5539.617440905863
MinCount,7,60340,mare-balena,5155.8001985621795
REC,7,60340,mare-balena,5842.359813752204
AdaptiveSampling,8,60340,mare-balena,5632.0
PCSA,8,60340,mare-balena,6112.0
LogLog,8,60340,mare-balena,5977.430047946784
HLL,8,60340,mare-balena,5983.622349650099
KMV,8,60340,mare-balena,5547.519908984777
MinCount,8,60340,mare-balena,5317.694366504652
REC,8,60340,mare-balena,5858.301621511329
AdaptiveSampling,9,60340,mare-balena,5504.0
PCSA,9,60340,mare-balena,5597.0
LogLog,9,60340,mare-balena,5906.7913593521125
HLL,9,60340,mare-balena,5930.828339865356
KMV,9,60340,mare-balena,5310.312941358121
MinCount,9,60340,mare-balena,5301.8139493852705
REC,9,60340,mare-balena,5555.4551748710455
AdaptiveSampling,2,60340,midsummer-nights-dream,1024.0
PCSA,2,60340,midsummer-nights-dream,2647.0
LogLog,2,60340,midsummer-nights-dream,1807.3896371125688
HLL,2,60340,midsummer-nights-dream,1723.1812635663882
KMV,2,60340,midsummer-nights-dream,1610.3224753738139
MinCount,2,60340,midsummer-nights-dream,5083.902544574742
REC,2,60340,midsummer-nights-dream,676.6263578034403
AdaptiveSampling,3,60340,midsummer-nights-dream,2560.0
PCSA,3,60340,midsummer-nights-dream,2427.0
LogLog,3,60340,midsummer-nights-dream,2444.708327007815
HLL,3,60340,midsummer-nights-dream,2915.547909728484
KMV,3,60340,midsummer-nights-dream,2588.4274391067056
MinCount,3,60340,midsummer-nights-dream,5709.32326808596
REC,3,60340,midsummer-nights-dream,888.5920331684803
AdaptiveSampling,4,60340,midsummer-nights-dream,2560.0
PCSA,4,60340,midsummer-nights-dream,2887.0
LogLog,4,60340,midsummer-nights-dream,2480.525408942718
HLL,4,60340,midsummer-nights-dream,2631.1225639480385
KMV,4,60340,midsummer-nights-dream,2264.4329284270307
MinCount,4,60340,midsummer-nights-dream,3355.156788438737
REC,4,60340,midsummer-nights-dream,3980.561299000283
AdaptiveSampling,5,60340,midsummer-nights-dream,2432.0
PCSA,5,60340,midsummer-nights-dream,2590.0
LogLog,5,60340,midsummer-nights-dream,2338.218896974942
HLL,5,60340,midsummer-nights-dream,2291.043487907678
KMV,5,60340,midsummer-nights-dream,2604.732253728853
MinCount,5,60340,midsummer-nights-dream,3755.599273927929
REC,5,60340,midsummer-nights-dream,2771.8374067597124
AdaptiveSampling,6,60340,midsummer-nights-dream,2752.0
PCSA,6,60340,midsummer-nights-dream,2619.0
LogLog,6,60340,midsummer-nights-dream,2395.721973976982
HLL,6,60340,midsummer-nights-dream,2505.8797247040775
KMV,6,60340,midsummer-nights-dream,2507.1888364687215
MinCount,6,60340,midsummer-nights-dream,3028.9918730359987
REC,6,60340,midsummer-nights-dream,3717.1442147262305
AdaptiveSampling,7,60340,midsummer-nights-dream,2496.0
PCSA,7,60340,midsummer-nights-dream,2966.0
LogLog,7,60340,midsummer-nights-dream,2573.6455292267683
HLL,7,60340,midsummer-nights-dream,2762.4508746268307
KMV,7,60340,midsummer-nights-dream,2592.5271710503957
MinCount,7,60340,midsummer-nights-dream,2694.1983014199145
REC,7,60340,midsummer-nights-dream,3183.5117720893168
AdaptiveSampling,8,60340,midsummer-nights-dream,2672.0
PCSA,8,60340,midsummer-nights-dream,3235.0
LogLog,8,60340,midsummer-nights-dream,2667.452982145487
HLL,8,60340,midsummer-nights-dream,2838.237883402449
KMV,8,60340,midsummer-nights-dream,2813.38477056816
MinCount,8,60340,midsummer-nights-dream,2789.3972793780963
REC,8,60340,midsummer-nights-dream,3090.4906670413593
AdaptiveSampling,9,60340,midsummer-nights-dream,2856.0
PCSA,9,60340,midsummer-nights-dream,3305.0
LogLog,9,60340,midsummer-nights-dream,2824.355181911471
HLL,9,60340,midsummer-nights-dream,2949.399278458053
KMV,9,60340,midsummer-nights-dream,2856.935889663239
MinCount,9,60340,midsummer-nights-dream,3053.5096980107396
REC,9,60340,midsummer-nights-dream,3111.567559673613
AdaptiveSampling,2,60340,quijote,16384.0
PCSA,2,60340,quijote,21181.0
LogLog,2,60340,quijote,34389.76985658325
HLL,2,60340,quijote,31903.470251171988
KMV,2,60340,quijote,20603.777448726025
MinCount,2,60340,quijote,26854.119409517498
REC,2,60340,quijote,30091.65538105056
AdaptiveSampling,3,60340,quijote,28672.0
PCSA,3,60340,quijote,25189.0
LogLog,3,60340,quijote,25363.15566438744
HLL,3,60340,quijote,19083.586318222802
KMV,3,60340,quijote,27252.157638593664
MinCount,3,60340,quijote,17138.31611242
REC,3,60340,quijote,30461.571272987974
AdaptiveSampling,4,60340,quijote,26624.0
PCSA,4,60340,quijote,28684.0
LogLog,4,60340,quijote,21640.257116197474
HLL,4,60340,quijote,18774.360838678273
KMV,4,60340,quijote,25370.282711965057
MinCount,4,60340,quijote,13690.162736208902
REC,4,60340,quijote,53974.63638298335
AdaptiveSampling,5,60340,quijote,25600.0
PCSA,5,60340,quijote,26880.0
LogLog,5,60340,quijote,22245.01238973132
HLL,5,60340,quijote,20797.114035596704
KMV,5,60340,quijote,24737.032662347014
MinCount,5,60340,quijote,16016.02494931839
REC,5,60340,quijote,25416.31296184496
AdaptiveSampling,6,60340,quijote,20992.0
PCSA,6,60340,quijote,24917.0
LogLog,6,60340,quijote,22063.434675232013
HLL,6,60340,quijote,21339.090337411664
KMV,6,60340,quijote,21932.20831529513
MinCount,6,60340,quijote,20357.220241769646
REC,6,60340,quijote,45122.298478335695
AdaptiveSampling,7,60340,quijote,22784.0
PCSA,7,60340,quijote,24917.0
LogLog,7,60340,quijote,21500.72441146432
HLL,7,60340,quijote,22226.88272284288
KMV,7,60340,quijote,22653.618405610694
MinCount,7,60340,quijote,22384.820869058767
REC,7,60340,quijote,32122.720023543287
AdaptiveSampling,8,60340,quijote,21888.0
PCSA,8,60340,quijote,23349.0
LogLog,8,60340,quijote,21689.130936777812
HLL,8,60340,quijote,22189.672377526236
KMV,8,60340,quijote,23149.827740803743
MinCount,8,60340,quijote,23290.11904893294
REC,8,60340,quijote,23750.42024521488
AdaptiveSampling,9,60340,quijote,24640.0
PCSA,9,60340,quijote,23035.0
LogLog,9,60340,quijote,23309.455577711276
HLL,9,60340,quijote,24196.79881710993
KMV,9,60340,quijote,24006.99152919732
MinCount,9,60340,quijote,21257.516232374794
REC,9,60340,quijote,23223.42908946763
AdaptiveSampling,2,60340,valley-fear,4096.0
PCSA,2,60340,valley-fear,6297.0
LogLog,2,60340,valley-fear,2149.360616036453
HLL,2,60340,valley-fear,3489.4420587219365
KMV,2,60340,valley-fear,3239.236436395468
MinCount,2,60340,valley-fear,2702.4083366943287
REC,2,60340,valley-fear,2066.951531382569
AdaptiveSampling,3,60340,valley-fear,4096.0
PCSA,3,60340,valley-fear,4452.0
LogLog,3,60340,valley-fear,2665.973334713168
HLL,3,60340,valley-fear,3565.208041787548
KMV,3,60340,valley-fear,3672.0537388057387
MinCount,3,60340,valley-fear,4502.925923945579
REC,3,60340,valley-fear,2027.8901888331475
AdaptiveSampling,4,60340,valley-fear,4096.0
PCSA,4,60340,valley-fear,5529.0
LogLog,4,60340,valley-fear,3507.9926751378594
HLL,4,60340,valley-fear,4303.65016938452
KMV,4,60340,valley-fear,4235.451577522963
MinCount,4,60340,valley-fear,4386.958302026862
REC,4,60340,valley-fear,3746.3518108237954
AdaptiveSampling,5,60340,valley-fear,4352.0
PCSA,5,60340,valley-fear,6030.0
LogLog,5,60340,valley-fear,3932.3997770894457
HLL,5,60340,valley-fear,4777.686685363029
KMV,5,60340,valley-fear,4464.1806224351385
MinCount,5,60340,valley-fear,5025.332980657161
REC,5,60340,valley-fear,3888.8063536212235
AdaptiveSampling,6,60340,valley-fear,4224.0
PCSA,6,60340,valley-fear,4803.0
LogLog,6,60340,valley-fear,4489.984583954499
HLL,6,60340,valley-fear,5016.249326655201
KMV,6,60340,valley-fear,5098.513786526955
MinCount,6,60340,valley-fear,5959.875956456859
REC,6,60340,valley-fear,5650.029343593205
AdaptiveSampling,7,60340,valley-fear,4992.0
PCSA,7,60340,valley-fear,5440.0
LogLog,7,60340,valley-fear,4351.8410498981175
HLL,7,60340,valley-fear,4411.860019323021
KMV,7,60340,valley-fear,5116.988250720515
MinCount,7,60340,valley-fear,5761.641197472652
REC,7,60340,valley-fear,7042.303537532042
AdaptiveSampling,8,60340,valley-fear,4832.0
PCSA,8,60340,valley-fear,5712.0
LogLog,8,60340,valley-fear,4697.4216272100875
HLL,8,60340,valley-fear,4998.424886102748
KMV,8,60340,valley-fear,5273.53367673505
MinCount,8,60340,valley-fear,5773.5542536836265
REC,8,60340,valley-fear,6534.130726352738
AdaptiveSampling,9,60340,valley-fear,5360.0
PCSA,9,60340,valley-fear,5829.0
LogLog,9,60340,valley-fear,4966.999679730808
HLL,9,60340,valley-fear,5257.022762715088
KMV,9,60340,valley-fear,5220.553340827059
MinCount,9,60340,valley-fear,5616.639600127235
REC,9,60340,valley-fear,5890.419382596011
AdaptiveSampling,2,60340,war-peace,4096.0
PCSA,2,60340,war-peace,21181.0
LogLog,2,60340,war-peace,12158.619734517368
HLL,2,60340,war-peace,11511.561430835254
KMV,2,60340,war-peace,6826.2355596337275
MinCount,2,60340,war-peace,77268.45904470631
REC,2,60340,war-peace,3230.1742677852644
AdaptiveSampling,3,60340,war-peace,10240.0
PCSA,3,60340,war-peace,17811.0
LogLog,3,60340,war-peace,11629.05814633637
HLL,3,60340,war-peace,12585.098890914318
KMV,3,60340,war-peace,10445.78679522975
MinCount,3,60340,war-peace,19304.3888825393
REC,3,60340,war-peace,6587.45776856445
AdaptiveSampling,4,60340,war-peace,15360.0
PCSA,4,60340,war-peace,18599.0
LogLog,4,60340,war-peace,11299.176575716649
HLL,4,60340,war-peace,11564.544848402438
KMV,4,60340,war-peace,12714.246189940148
MinCount,4,60340,war-peace,21093.950055170473
REC,4,60340,war-peace,14221.014580928379
AdaptiveSampling,5,60340,war-peace,14336.0
PCSA,5,60340,war-peace,23098.0
LogLog,5,60340,war-peace,12943.53695087277
HLL,5,60340,war-peace,14840.002544988036
KMV,5,60340,war-peace,13770.368569831695
MinCount,5,60340,war-peace,15016.744869601624
REC,5,60340,war-peace,17568.60904203504
AdaptiveSampling,6,60340,war-peace,14336.0
PCSA,6,60340,war-peace,20283.0
LogLog,6,60340,war-peace,16116.432158894377
HLL,6,60340,war-peace,19472.8885025539
KMV,6,60340,war-peace,16996.34534479945
MinCount,6,60340,war-peace,15643.136155607797
REC,6,60340,war-peace,23895.38186596896
AdaptiveSampling,7,60340,war-peace,16896.0
PCSA,7,60340,war-peace,17524.0
LogLog,7,60340,war-peace,15962.623352562543
HLL,7,60340,war-peace,17297.476203280403
KMV,7,60340,war-peace,16691.203321466583
MinCount,7,60340,war-peace,16179.750159962623
REC,7,60340,war-peace,20937.236278001274
AdaptiveSampling,8,60340,war-peace,16640.0
PCSA,8,60340,war-peace,15983.0
LogLog,8,60340,war-peace,16146.158919882297
HLL,8,60340,war-peace,16485.86894860593
KMV,8,60340,war-peace,16332.750274749755
MinCount,8,60340,war-peace,17190.002252151116
REC,8,60340,war-peace,16786.98297741964
AdaptiveSampling,9,60340,war-peace,15680.0
PCSA,9,60340,war-peace,17265.0
LogLog,9,60340,war-peace,16504.602969363146
HLL,9,60340,war-peace,17071.030594480893
KMV,9,60340,war-peace,15635.082966038526
MinCount,9,60340,war-peace,17837.7396847287
REC,9,60340,war-peace,18921.02502643076
AdaptiveSampling,2,19128,crusoe,6144.0
PCSA,2,19128,crusoe,5295.0
LogLog,2,19128,crusoe,7229.558548450275
HLL,2,19128,crusoe,9305.178823258497
KMV,2,19128,crusoe,5518.650863974179
MinCount,2,19128,crusoe,8299.464403818878
REC,2,19128,crusoe,15406.439555097886
AdaptiveSampling,3,19128,crusoe,7168.0
PCSA,3,19128,crusoe,5774.0
LogLog,3,19128,crusoe,4483.614840644588
HLL,3,19128,crusoe,3434.545966957638
KMV,3,19128,crusoe,6368.2058514651535
MinCount,3,19128,crusoe,11463.7796985268
REC,3,19128,crusoe,3248.8897775718456
AdaptiveSampling,4,19128,crusoe,3840.0
PCSA,4,19128,crusoe,6030.0
LogLog,4,19128,crusoe,5649.588287858324
HLL,4,19128,crusoe,5050.43740807915
KMV,4,19128,crusoe,3831.706792292492
MinCount,4,19128,crusoe,11161.356316518206
REC,4,19128,crusoe,6465.732793091528
AdaptiveSampling,5,19128,crusoe,3840.0
PCSA,5,19128,crusoe,5650.0
LogLog,5,19128,crusoe,5561.25309743283
HLL,5,19128,crusoe,5397.220584111074
KMV,5,19128,crusoe,5355.121794041602
MinCount,5,19128,crusoe,7876.435720560188
REC,5,19128,crusoe,5455.718605925536
AdaptiveSampling,6,19128,crusoe,5120.0
PCSA,6,19128,crusoe,6867.0
LogLog,6,19128,crusoe,5456.441912003707
HLL,6,19128,crusoe,5618.483486165098
KMV,6,19128,crusoe,5611.720093561941
MinCount,6,19128,crusoe,6526.806341763825
REC,6,19128,crusoe,5563.090430614849
AdaptiveSampling,7,19128,crusoe,5824.0
PCSA,7,19128,crusoe,6793.0
LogLog,7,19128,crusoe,5522.7080499194835
HLL,7,19128,crusoe,5832.623957013818
KMV,7,19128,crusoe,6037.441583056211
MinCount,7,19128,crusoe,6939.344334270647
REC,7,19128,crusoe,4961.357809986229
AdaptiveSampling,8,19128,crusoe,5888.0
PCSA,8,19128,crusoe,6487.0
LogLog,8,19128,crusoe,5881.107418619492
HLL,8,19128,crusoe,6149.013829318099
KMV,8,19128,crusoe,6316.276630483772
MinCount,8,19128,crusoe,6640.13261341131
REC,8,19128,crusoe,5503.974690518431
AdaptiveSampling,9,19128,crusoe,6208.0
PCSA,9,19128,crusoe,6593.0
LogLog,9,19128,crusoe,6110.128743810367
HLL,9,19128,crusoe,6439.307877133986
KMV,9,19128,crusoe,6321.858547773943
MinCount,9,19128,crusoe,6316.808013239274
REC,9,19128,crusoe,6172.8722456254845
AdaptiveSampling,2,19128,dracula,6144.0
PCSA,2,19128,dracula,6297.0
LogLog,2,19128,dracula,5112.069874594363
HLL,2,19128,dracula,5169.543790699165
KMV,2,19128,dracula,6118.163790450939
MinCount,2,19128,dracula,6279.2133735349
REC,2,19128,dracula,4037.9678347315803
AdaptiveSampling,3,19128,dracula,6144.0
PCSA,3,19128,dracula,6867.0
LogLog,3,19128,dracula,6914.679344201783
HLL,3,19128,dracula,7540.210111366769
KMV,3,19128,dracula,8449.56320554671
MinCount,3,19128,dracula,11991.344577190706
REC,3,19128,dracula,19016.63327757335
AdaptiveSampling,4,19128,dracula,6656.0
PCSA,4,19128,dracula,8905.0
LogLog,4,19128,dracula,7989.724378513435
HLL,4,19128,dracula,8427.446301839538
KMV,4,19128,dracula,6194.552986403033
MinCount,4,19128,dracula,10010.19119649615
REC,4,19128,dracula,9302.76106487569
AdaptiveSampling,5,19128,dracula,6400.0
PCSA,5,19128,dracula,10822.0
LogLog,5,19128,dracula,7531.357855118386
HLL,5,19128,dracula,7740.421578933618
KMV,5,19128,dracula,6604.499366554515
MinCount,5,19128,dracula,8968.50321321328
REC,5,19128,dracula,9206.016150883474
AdaptiveSampling,6,19128,dracula,7808.0
PCSA,6,19128,dracula,10252.0
LogLog,6,19128,dracula,7469.882198353183
HLL,6,19128,dracula,7986.939689764145
KMV,6,19128,dracula,7742.814185294994
MinCount,6,19128,dracula,10869.640515512148
REC,6,19128,dracula,7469.134997372657
AdaptiveSampling,7,19128,dracula,7808.0
PCSA,7,19128,dracula,9503.0
LogLog,7,19128,dracula,7768.108563887774
HLL,7,19128,dracula,8348.369409145522
KMV,7,19128,dracula,8533.471767371782
MinCount,7,19128,dracula,9983.226912524127
REC,7,19128,dracula,8825.507285115174
AdaptiveSampling,8,19128,dracula,8768.0
PCSA,8,19128,dracula,9633.0
LogLog,8,19128,dracula,7964.522343797157
HLL,8,19128,dracula,8451.887059615347
KMV,8,19128,dracula,9106.479689558244
MinCount,8,19128,dracula,9105.112194816176
REC,8,19128,dracula,8960.899699765752
AdaptiveSampling,9,19128,dracula,9056.0
PCSA,9,19128,dracula,9910.0
LogLog,9,19128,dracula,8676.193047815492
HLL,9,19128,dracula,9266.849283957317
KMV,9,19128,dracula,9604.473847149564
MinCount,9,19128,dracula,9303.339852804807
REC,9,19128,dracula,9956.989220336409
AdaptiveSampling,2,19128,iliad,16384.0
PCSA,2,19128,iliad,5295.0
LogLog,2,19128,iliad,17194.884928291624
HLL,2,19128,iliad,25377.760427068628
KMV,2,19128,iliad,13533.963720087979
MinCount,2,19128,iliad,7523.050655593462
REC,2,19128,iliad,24073.124304840447
AdaptiveSampling,3,19128,iliad,8192.0
PCSA,3,19128,iliad,7488.0
LogLog,3,19128,iliad,10663.893338852671
HLL,3,19128,iliad,8464.493931469791
KMV,3,19128,iliad,8449.56320554671
MinCount,3,19128,iliad,10622.70816709278
REC,3,19128,iliad,13355.691684660569
AdaptiveSampling,4,19128,iliad,8192.0
PCSA,4,19128,iliad,8166.0
LogLog,4,19128,iliad,11299.176575716649
HLL,4,19128,iliad,10633.500983488682
KMV,4,19128,iliad,8603.477612893043
MinCount,4,19128,iliad,9864.181691571905
REC,4,19128,iliad,18123.952389735703
AdaptiveSampling,5,19128,iliad,7168.0
PCSA,5,19128,iliad,8166.0
LogLog,5,19128,iliad,9980.83140235184
HLL,5,19128,iliad,10069.545420377697
KMV,5,19128,iliad,6886.945040575585
MinCount,5,19128,iliad,8706.846759899638
REC,5,19128,iliad,10737.378626768948
AdaptiveSampling,6,19128,iliad,7936.0
PCSA,6,19128,iliad,8345.0
LogLog,6,19128,iliad,8692.887606363698
HLL,6,19128,iliad,8890.2911387512
KMV,6,19128,iliad,7828.547915556756
MinCount,6,19128,iliad,10270.217877773513
REC,6,19128,iliad,9873.82341464706
AdaptiveSampling,7,19128,iliad,7936.0
PCSA,7,19128,iliad,8574.0
LogLog,7,19128,iliad,8798.458983883982
HLL,7,19128,iliad,8928.141547089715
KMV,7,19128,iliad,8194.139338069119
MinCount,7,19128,iliad,9459.764233475345
REC,7,19128,iliad,8757.084748021258
AdaptiveSampling,8,19128,iliad,8320.0
PCSA,8,19128,iliad,9100.0
LogLog,8,19128,iliad,8339.691932434469
HLL,8,19128,iliad,8220.334062970072
KMV,8,19128,iliad,8368.495983859257
MinCount,8,19128,iliad,9727.589108339065
REC,8,19128,iliad,8584.692714295867
AdaptiveSampling,9,19128,iliad,8352.0
PCSA,9,19128,iliad,9477.0
LogLog,9,19128,iliad,8594.3604101872
HLL,9,19128,iliad,8777.428263035164
KMV,9,19128,iliad,9098.166995877995
MinCount,9,19128,iliad,8848.737193207548
REC,9,19128,iliad,9049.00562514537
AdaptiveSampling,2,19128,mare-balena,0.0
PCSA,2,19128,mare-balena,5295.0
LogLog,2,19128,mare-balena,2149.360616036453
HLL,2,19128,mare-balena,3489.4420587219365
KMV,2,19128,mare-balena,3823.138483230581
MinCount,2,19128,mare-balena,4002.7131947952216
REC,2,19128,mare-balena,5047.709793414476
AdaptiveSampling,3,19128,mare-balena,6144.0
PCSA,3,19128,mare-balena,3433.0
LogLog,3,19128,mare-balena,2665.973334713168
HLL,3,19128,mare-balena,3153.837883119754
KMV,3,19128,mare-balena,5265.31801904846
MinCount,3,19128,mare-balena,3723.5552888077855
REC,3,19128,mare-balena,2281.5014624372907
AdaptiveSampling,4,19128,mare-balena,3840.0
PCSA,4,19128,mare-balena,4649.0
LogLog,4,19128,mare-balena,4750.718538919436
HLL,4,19128,mare-balena,5881.655231492177
KMV,4,19128,mare-balena,3638.9621312906866
MinCount,4,19128,mare-balena,4614.884966535114
REC,4,19128,mare-balena,2939.4155634409103
AdaptiveSampling,5,19128,mare-balena,3840.0
PCSA,5,19128,mare-balena,5529.0
LogLog,5,19128,mare-balena,4382.214178175522
HLL,5,19128,mare-balena,4809.118834608838
KMV,5,19128,mare-balena,4956.692823203627
MinCount,5,19128,mare-balena,5232.31490723392
REC,5,19128,mare-balena,5983.438981358216
AdaptiveSampling,6,19128,mare-balena,5248.0
PCSA,6,19128,mare-balena,6030.0
LogLog,6,19128,mare-balena,4739.830576964798
HLL,6,19128,mare-balena,5274.177040259812
KMV,6,19128,mare-balena,5618.6688710292365
MinCount,6,19128,mare-balena,5295.306402164895
REC,6,19128,mare-balena,4618.485283106159
AdaptiveSampling,7,19128,mare-balena,6144.0
PCSA,7,19128,mare-balena,6263.0
LogLog,7,19128,mare-balena,5463.217511672226
HLL,7,19128,mare-balena,5839.542215356992
KMV,7,19128,mare-balena,6176.811592602437
MinCount,7,19128,mare-balena,5892.95294188468
REC,7,19128,mare-balena,5158.252449723326
AdaptiveSampling,8,19128,mare-balena,6304.0
PCSA,8,19128,mare-balena,5901.0
LogLog,8,19128,mare-balena,5378.416913807069
HLL,8,19128,mare-balena,5613.696238683464
KMV,8,19128,mare-balena,6598.325079216501
MinCount,8,19128,mare-balena,5598.381542739892
